,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
34,34,-75.02313536249459,0.00010434925168567588,0.00015586558474467438,41,538.0,1114,113,110,eff_s_f_exc_10_6,"[[6], [10]]",-0.01893202005683243
35,35,-75.02314705938258,1.1696887995071847e-05,0.00014416869674960253,36,559.0,1149,119,116,"eff_d_f_exc_[2, 7]_[12, 13]","[[2, 7], [12, 13]]",0.0012554571826093124
36,36,-75.02314818902309,1.1296405091343331e-06,0.0001430390562404682,25,580.0,1184,123,122,"eff_d_f_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",-0.00014021552958690597
37,37,-75.02314931746868,1.1284455894156054e-06,0.0001419106106510526,28,601.0,1219,127,124,"eff_d_f_exc_[1, 4]_[10, 13]","[[1, 4], [10, 13]]",3.0356007447214976e-05
38,38,-75.0231592503803,9.932911623877771e-06,0.00013197769902717482,38,618.0,1254,129,130,"eff_d_f_exc_[3, 6]_[12, 13]","[[3, 6], [12, 13]]",-0.004232132611216985
39,39,-75.02316018209712,9.317168121469876e-07,0.00013104598221502783,24,643.0,1289,133,132,"eff_d_f_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",0.00010253090486419907
40,40,-75.02316111413825,9.32041132273298e-07,0.00013011394108275454,21,660.0,1324,139,138,"eff_d_f_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",-6.78234934111112e-05
41,41,-75.0231722913653,1.1177227051462069e-05,0.00011893671403129247,49,677.0,1335,143,138,eff_s_f_exc_10_2,"[[2], [10]]",-0.0022693761601759537
42,42,-75.02318088804725,8.596681951189566e-06,0.0001103400320801029,40,694.0,1346,145,138,eff_s_f_exc_11_3,"[[3], [11]]",0.0002256354944100139
43,43,-75.02318779468301,6.906635761083635e-06,0.00010343339631901927,105,711.0,1357,145,138,eff_s_f_exc_13_5,"[[5], [13]]",-0.016782752126317423
44,44,-75.02319115911011,3.364427101359979e-06,0.00010006896921765929,47,728.0,1368,150,141,eff_s_f_exc_12_4,"[[4], [12]]",-0.007857160224755072
45,45,-75.02319122238397,6.327385904114635e-08,0.00010000569535861814,18,749.0,1403,154,141,"eff_d_f_exc_[1, 6]_[10, 11]","[[1, 6], [10, 11]]",-0.0003333055885701796
46,46,-75.02319128549374,6.310976630174991e-08,9.994258559231639e-05,22,774.0,1438,158,141,"eff_d_f_exc_[0, 7]_[10, 11]","[[0, 7], [10, 11]]",6.451845084268302e-05
47,47,-75.02319131648804,3.0994300459497026e-08,9.99115912918569e-05,84,795.0,1449,162,141,eff_s_f_exc_11_1,"[[1], [11]]",-5.319181968312733e-05
48,48,-75.02319134713738,3.064934617214021e-08,9.988094194568475e-05,68,816.0,1460,166,141,eff_s_f_exc_10_0,"[[0], [10]]",-2.1957644041713793e-05
49,49,-75.02320463275096,1.3285613576385913e-05,8.659532836929884e-05,117,841.0,1495,170,147,"eff_d_f_exc_[2, 7]_[5, 12]","[[2, 7], [5, 12]]",-0.027814534699011746
50,50,-75.0232160578672,1.1425116241525757e-05,7.517021212777308e-05,65,866.0,1530,175,149,"eff_d_f_exc_[3, 6]_[4, 13]","[[3, 6], [4, 13]]",-0.022264287239941945
51,51,-75.02322832402493,1.2266157725093763e-05,6.290405440267932e-05,61,879.0,1563,175,149,"eff_d_f_exc_[7, 10]_[8, 9]","[[7, 10], [8, 9]]",-0.020014548263199858
52,52,-75.02323347580389,5.15177896431851e-06,5.775227543836081e-05,69,904.0,1598,175,155,"eff_d_f_exc_[2, 3]_[5, 12]","[[2, 3], [5, 12]]",-0.013640233080613958
53,53,-75.02325001034558,1.6534541686041848e-05,4.1217733752318964e-05,75,929.0,1633,188,157,"eff_d_f_exc_[4, 13]_[10, 11]","[[4, 13], [10, 11]]",0.07403805022002363
54,54,-75.02325936516442,9.354818843121393e-06,3.186291490919757e-05,81,950.0,1668,188,167,"eff_d_f_exc_[5, 12]_[10, 11]","[[5, 12], [10, 11]]",-0.043057117389840804
55,55,-75.02326353894371,4.173779288407786e-06,2.7689135620789784e-05,82,979.0,1703,193,169,"eff_d_f_exc_[2, 3]_[4, 13]","[[2, 3], [4, 13]]",0.01263357976010482
56,56,-75.02327784389841,1.4304954703447947e-05,1.3384180917341837e-05,92,992.0,1736,193,175,"eff_d_f_exc_[8, 9]_[12, 13]","[[8, 9], [12, 13]]",-0.010674737498747026
57,57,-75.02327940469306,1.560794643751251e-06,1.1823386273590586e-05,99,1021.0,1771,200,177,"eff_d_f_exc_[2, 5]_[6, 13]","[[2, 5], [6, 13]]",-0.12339224885699433
58,58,-75.02328113667133,1.7319782728009159e-06,1.009140800078967e-05,95,1046.0,1806,213,183,"eff_d_f_exc_[2, 4]_[6, 12]","[[2, 4], [6, 12]]",-0.03323070607568332
