,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
17,17,-15.594510480622032,4.26917432196916e-05,0.0007361050985128514,687,976.0,1224,256,128,"d_f_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.00315033750830319
18,18,-15.594553737561753,4.325693972084821e-05,0.0006928481587920032,654,1056.0,1296,288,128,"d_f_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.003130058197422082
19,19,-15.594602107224873,4.8369663119274264e-05,0.000644478495672729,656,1136.0,1368,320,144,"d_f_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",0.006760467398588656
20,20,-15.594653499551185,5.139232631279356e-05,0.0005930861693599354,664,1216.0,1440,336,144,"d_f_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",0.006435711173763691
21,21,-15.594663009499808,9.509948622365982e-06,0.0005835762207375694,653,1264.0,1512,336,168,"d_f_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",0.001231598213067332
22,22,-15.594672292268246,9.282768438367839e-06,0.0005742934522992016,699,1344.0,1584,368,192,"d_f_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",-0.001253597017930454
23,23,-15.594743441254419,7.114898617288645e-05,0.0005031444661263151,623,1376.0,1594,372,192,s_f_exc_3_11,"[[3], [11]]",-0.01029655264405999
24,24,-15.59479352210875,5.0080854331113756e-05,0.0004530636117952014,631,1408.0,1604,380,192,s_f_exc_2_10,"[[2], [10]]",-0.015231861947235754
25,25,-15.594834428182219,4.090607346896036e-05,0.000412157538326241,630,1440.0,1614,380,192,s_f_exc_4_12,"[[4], [12]]",0.004465674251307467
26,26,-15.594855730430643,2.130224842389339e-05,0.00039085528990234764,635,1472.0,1624,380,198,s_f_exc_5_13,"[[5], [13]]",0.004541194316103021
27,27,-15.59485943204076,3.7016101170905813e-06,0.00038715367978525705,660,1552.0,1696,412,198,"d_f_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.00025525197360346094
28,28,-15.594862496522781,3.0644820210312673e-06,0.0003840891977642258,702,1600.0,1768,412,198,"d_f_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",-0.00030366191141719496
29,29,-15.594863702401398,1.2058786165169977e-06,0.0003828833191477088,689,1680.0,1840,444,198,"d_f_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",0.0004351653258206687
30,30,-15.594864904728002,1.2023266044991487e-06,0.00038168099254320964,709,1824.0,1912,476,222,"d_f_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",0.0002810918346132556
31,31,-15.594865960843995,1.0561159928812458e-06,0.0003806248765503284,743,1936.0,1984,508,246,"d_f_exc_[1, 4]_[10, 13]","[[1, 4], [10, 13]]",-0.00030804143769710783
32,32,-15.5948670017729,1.0409289057378146e-06,0.0003795839476445906,751,2048.0,2056,540,246,"d_f_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",-0.0004957631726603686
33,33,-15.594867660562219,6.587893182086191e-07,0.00037892515832638196,711,2088.0,2066,548,246,s_f_exc_0_10,"[[0], [10]]",0.0005579195745270917
34,34,-15.594868301756852,6.411946333884089e-07,0.00037828396369299355,700,2128.0,2076,556,246,s_f_exc_1_11,"[[1], [11]]",0.00020214118988760908
35,35,-15.594871570562374,3.268805521372542e-06,0.000375015158171621,647,2176.0,2148,556,246,"d_f_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.0022541312318554536
36,36,-15.594874711879527,3.14131715306587e-06,0.00037187384101855514,643,2224.0,2220,556,246,"d_f_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",0.0014116692501115928
37,37,-15.594887418675365,1.2706795837758023e-05,0.0003591670451807971,602,2336.0,2292,572,246,"d_f_exc_[3, 10]_[6, 7]","[[3, 10], [6, 7]]",-0.08815922969903872
38,38,-15.594906396846268,1.8978170903238833e-05,0.0003401888742775583,601,2384.0,2364,572,246,"d_f_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.00020701333511822015
39,39,-15.594939204526431,3.2807680163671193e-05,0.0003073811941138871,593,2432.0,2436,572,246,"d_f_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0006316146352239216
40,40,-15.594954237438303,1.5032911871770693e-05,0.0002923482822421164,608,2480.0,2508,572,270,"d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",-0.0008015693575863525
41,41,-15.59495774417976,3.506741457215412e-06,0.000288841540784901,627,2528.0,2580,572,270,"d_f_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",-0.00044491455047198107
42,42,-15.594959702082193,1.957902432181413e-06,0.00028688363835271957,631,2608.0,2652,604,270,"d_f_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.0005428424851395461
