,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
13,13,-15.59435949416103,2.0481632814650652e-05,0.0008870915594734186,20,169.0,429,66,66,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",0.012133241443086635
14,14,-15.594379775284922,2.0281123893184372e-05,0.0008668104355802342,107,182.0,462,66,66,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",0.007115131777867293
15,15,-15.594423864252372,4.4088967449340544e-05,0.0008227214681308936,94,195.0,495,72,76,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.0011974384763369067
16,16,-15.59446748406248,4.361981010880811e-05,0.0007791016580220855,81,208.0,528,78,86,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",0.0013013720445282382
17,17,-15.594509965976293,4.2481913812508765e-05,0.0007366197442095768,63,221.0,561,78,86,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.001085570733784883
18,18,-15.594551999146928,4.203317063478096e-05,0.0006945865735747958,66,234.0,594,78,86,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.0012632976210672018
19,19,-15.59460027630725,4.827716032274054e-05,0.0006463094132520553,63,247.0,627,78,93,"d_q_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",0.34759355470179315
20,20,-15.594652145295369,5.186898811793128e-05,0.000594440425134124,48,260.0,660,89,97,"d_q_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",0.015074603054090911
21,21,-15.594661132403806,8.98710843699746e-06,0.0005854533166971265,101,273.0,693,89,103,"d_q_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",0.01796706111077016
22,22,-15.594670042042486,8.909638680165699e-06,0.0005765436780169608,23,286.0,726,95,107,"d_q_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",0.019003357090702992
23,23,-15.594747104737301,7.706269481566608e-05,0.0004994809832012947,134,289.0,733,98,111,s_q_exc_2_10,"[[2], [10]]",-0.01568041853999105
24,24,-15.59482291363018,7.580889287872594e-05,0.0004236720903225688,78,292.0,740,98,111,s_q_exc_3_11,"[[3], [11]]",0.03386250740817473
25,25,-15.594825888831721,2.9752015411332877e-06,0.0004206968887814355,27,305.0,773,98,117,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.028407032260774224
26,26,-15.59482883713924,2.948307518124693e-06,0.0004177485812633108,61,318.0,806,104,121,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",-0.03369765640695152
27,27,-15.594842545004198,1.3707864958689697e-05,0.00040404071630462113,125,321.0,813,104,121,s_q_exc_5_13,"[[5], [13]]",0.009829317593022763
28,28,-15.594856149991838,1.3604987639581623e-05,0.0003904357286650395,33,324.0,820,104,121,s_q_exc_4_12,"[[4], [12]]",-0.016352254657571716
29,29,-15.594857523734817,1.3737429789273392e-06,0.00038906198568611217,58,337.0,853,104,121,"d_q_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",0.035748762772423
30,30,-15.594858712985605,1.1892507885136183e-06,0.00038787273489759855,26,350.0,886,110,121,"d_q_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",0.04701456788113081
31,31,-15.594859860151224,1.1471656193862145e-06,0.00038672556927821233,23,363.0,919,110,121,"d_q_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",0.025805834095973156
32,32,-15.59486087525313,1.015101904755511e-06,0.0003857104673734568,172,376.0,952,110,121,"d_q_exc_[1, 4]_[10, 13]","[[1, 4], [10, 13]]",-0.042907854215048356
33,33,-15.594861671168852,7.959157226622438e-07,0.0003849145516507946,112,379.0,959,110,121,s_q_exc_1_11,"[[1], [11]]",0.009766592042439255
34,34,-15.594862283641492,6.124726397160885e-07,0.0003843020790110785,127,382.0,966,113,121,s_q_exc_0_10,"[[0], [10]]",-0.000768097264007821
35,35,-15.59486581162895,3.5279874577298642e-06,0.0003807740915533486,89,395.0,999,113,121,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.07950909837320728
36,36,-15.594869138398947,3.3267699972583387e-06,0.0003774473215560903,90,408.0,1032,113,121,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",-0.07896186772542886
37,37,-15.594928055994181,5.8917595234575515e-05,0.00031852972632151477,96,421.0,1065,113,128,"d_q_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",0.12025441028060493
38,38,-15.594985863554363,5.780756018225475e-05,0.00026072216613926,99,434.0,1098,115,132,"d_q_exc_[2, 11]_[12, 13]","[[2, 11], [12, 13]]",0.07321688305544795
39,39,-15.595034127170548,4.826361618448516e-05,0.00021245854995477487,63,447.0,1131,126,143,"d_q_exc_[2, 11]_[4, 5]","[[2, 11], [4, 5]]",-0.1112232567297882
40,40,-15.595086584335215,5.245716466717454e-05,0.00016000138528760033,95,460.0,1164,126,143,"d_q_exc_[3, 10]_[12, 13]","[[3, 10], [12, 13]]",-0.20597267463210334
41,41,-15.595090982716028,4.398380813341873e-06,0.00015560300447425846,92,473.0,1197,126,143,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",-0.0018296537252952233
42,42,-15.595095324873785,4.34215775690916e-06,0.0001512608467173493,150,486.0,1230,126,143,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",-0.005468230201236799
43,43,-15.595113350135701,1.8025261915965984e-05,0.0001332355848013833,71,499.0,1263,137,154,"d_q_exc_[2, 11]_[8, 9]","[[2, 11], [8, 9]]",0.010584775931722556
44,44,-15.5951650153192,5.166518349852822e-05,8.157040130285509e-05,76,512.0,1296,148,165,"d_q_exc_[2, 11]_[6, 7]","[[2, 11], [6, 7]]",0.010625863540899479
45,45,-15.595212302582759,4.7287263559070425e-05,3.4283137743784664e-05,78,525.0,1329,148,165,"d_q_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",-0.3438043945448694
46,46,-15.59521335226308,1.0496803213300154e-06,3.323345742245465e-05,124,538.0,1362,148,165,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.014398210676711152
47,47,-15.595215657047076,2.3047839956547023e-06,3.0928673426799946e-05,148,551.0,1395,153,171,"d_q_exc_[0, 4]_[2, 12]","[[0, 4], [2, 12]]",-0.020576072043975307
48,48,-15.595216334758113,6.777110375111306e-07,3.0250962389288816e-05,83,564.0,1428,153,171,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.0003234588456709907
49,49,-15.59521702044502,6.856869063653903e-07,2.9565275482923425e-05,123,577.0,1461,157,171,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",-0.0008380427758712374
50,50,-15.5952170448533,2.4408279841736658e-08,2.954086720308169e-05,70,590.0,1494,157,171,"d_q_exc_[1, 5]_[11, 13]","[[1, 5], [11, 13]]",-0.04893393068263502
51,51,-15.59521865413078,1.609277481051663e-06,2.7931589722030026e-05,111,603.0,1527,168,171,"d_q_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",-0.06241576086394654
52,52,-15.59522359331954,4.939188759323088e-06,2.2992400962706938e-05,142,616.0,1560,168,182,"d_q_exc_[2, 3]_[5, 12]","[[2, 3], [5, 12]]",0.010967184090518334
53,53,-15.59522618718612,2.5938665793034943e-06,2.0398534383403444e-05,193,629.0,1593,175,193,"d_q_exc_[2, 3]_[4, 13]","[[2, 3], [4, 13]]",-0.02153453421995972
54,54,-15.59522651800202,3.308159008952316e-07,2.0067718482508212e-05,121,642.0,1626,175,196,"d_q_exc_[1, 5]_[3, 13]","[[1, 5], [3, 13]]",-0.0012419704774180248
55,55,-15.595226522001951,3.999931053044747e-09,2.0063718551455167e-05,87,655.0,1659,179,196,"d_q_exc_[0, 4]_[10, 12]","[[0, 4], [10, 12]]",0.0044292564406157465
56,56,-15.595226635168792,1.1316684123130472e-07,1.9950551710223863e-05,133,668.0,1692,190,206,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.025643890779597278
57,57,-15.595227035019727,3.9985093458483334e-07,1.955070077563903e-05,157,681.0,1725,201,206,"d_q_exc_[0, 2]_[4, 12]","[[0, 2], [4, 12]]",0.0003497170257075258
58,58,-15.595227358865642,3.2384591541756436e-07,1.9226854860221465e-05,161,694.0,1758,212,216,"d_q_exc_[0, 3]_[4, 13]","[[0, 3], [4, 13]]",0.04700245863786161
59,59,-15.595227444737933,8.587229061163271e-08,1.9140982569609832e-05,142,707.0,1791,223,224,"d_q_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",-0.00030102105747261673
60,60,-15.59522756502406,1.2028612772496672e-07,1.9020696441884866e-05,79,720.0,1824,223,224,"d_q_exc_[1, 4]_[2, 13]","[[1, 4], [2, 13]]",0.0016229264025750894
61,61,-15.595227737771422,1.7274736130445945e-07,1.8847949080580406e-05,92,733.0,1857,223,224,"d_q_exc_[1, 2]_[5, 12]","[[1, 2], [5, 12]]",-0.005738347406218556
62,62,-15.595227898445478,1.6067405539388346e-07,1.8687275025186523e-05,148,746.0,1890,223,229,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.003710102241619559
63,63,-15.595234695119128,6.796673650555363e-06,1.189060137463116e-05,169,759.0,1923,223,229,"d_q_exc_[3, 4]_[11, 12]","[[3, 4], [11, 12]]",0.37019079645955466
64,64,-15.595234879980548,1.8486142039364495e-07,1.1705739954237515e-05,230,772.0,1956,223,239,"d_q_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",-6.067529277587934e-05
65,65,-15.595235006606194,1.2662564508048035e-07,1.1579114309157035e-05,229,785.0,1989,234,239,"d_q_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",0.008075409876689196
66,66,-15.595238372854686,3.366248492397972e-06,8.212865816759063e-06,270,788.0,1996,234,239,s_q_exc_3_11,"[[3], [11]]",0.0021489901545706964
67,67,-15.595239281364915,9.085102288253211e-07,7.304355587933742e-06,231,801.0,2029,245,246,"d_q_exc_[0, 5]_[3, 12]","[[0, 5], [3, 12]]",0.014047254252200232
68,68,-15.595239456892784,1.7552786957253375e-07,7.128827718361208e-06,187,814.0,2062,256,257,"d_q_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",-0.013820855403888879
69,69,-15.595239554616459,9.772367448590558e-08,7.0311040438753025e-06,203,827.0,2095,267,268,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",-0.0018910874604016442
70,70,-15.595239710400532,1.5578407364102986e-07,6.875319970234273e-06,144,840.0,2128,278,279,"d_q_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",-0.0008884493904505065
71,71,-15.595239856097574,1.4569704198663658e-07,6.729622928247636e-06,188,853.0,2161,289,290,"d_q_exc_[0, 11]_[6, 7]","[[0, 11], [6, 7]]",-0.002011726642879899
72,72,-15.595240085152628,2.2905505403514326e-07,6.500567874212493e-06,188,866.0,2194,300,301,"d_q_exc_[0, 11]_[8, 9]","[[0, 11], [8, 9]]",-0.0002369071218918485
73,73,-15.595240941394835,8.562422060265362e-07,5.644325668185957e-06,195,879.0,2227,311,312,"d_q_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",0.021771696201127125
74,74,-15.59524155853749,6.171426552015191e-07,5.0271830129844375e-06,269,892.0,2260,311,312,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.06793082527984287
75,75,-15.595241575630087,1.7092597559553724e-08,5.010090415424884e-06,176,905.0,2293,311,312,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.01979858915558926
76,76,-15.595241998685841,4.230557539841584e-07,4.587034661440725e-06,265,918.0,2326,311,312,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",0.0684946406750099
77,77,-15.595243037668649,1.0389828073442686e-06,3.5480518540964567e-06,229,931.0,2359,322,323,"d_q_exc_[0, 11]_[12, 13]","[[0, 11], [12, 13]]",-0.0033334521978720124
78,78,-15.595244063234594,1.025565945056428e-06,2.5224859090400287e-06,290,944.0,2392,333,334,"d_q_exc_[0, 5]_[2, 13]","[[0, 5], [2, 13]]",-0.05509126816997904
79,79,-15.595245285149373,1.2219147791370233e-06,1.3005711299030054e-06,336,957.0,2425,344,345,"d_q_exc_[0, 13]_[11, 12]","[[0, 13], [11, 12]]",-0.02720948741528093
80,80,-15.595245429274591,1.4412521842643855e-07,1.1564459114765668e-06,274,970.0,2458,344,345,"d_q_exc_[1, 2]_[5, 12]","[[1, 2], [5, 12]]",0.0008835683844806265
81,81,-15.595245468998655,3.9724064038182405e-08,1.1167218474383844e-06,284,983.0,2491,355,356,"d_q_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",0.0008668158576542644
82,82,-15.595245499884916,3.0886260660167864e-08,1.0858355867782166e-06,198,996.0,2524,355,356,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.002498669926679528
83,83,-15.595245837862912,3.379779958123663e-07,7.478575909658502e-07,265,1009.0,2557,366,367,"d_q_exc_[0, 3]_[4, 13]","[[0, 3], [4, 13]]",0.003721088165181536
84,84,-15.595245876610281,3.8747369757174965e-08,7.091102212086753e-07,263,1022.0,2590,377,378,"d_q_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",-0.001999759663076668
85,85,-15.595245910285959,3.3675677357791756e-08,6.754345438508835e-07,265,1035.0,2623,377,378,"d_q_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",0.03077838768193975
86,86,-15.595245928199294,1.791333481548918e-08,6.575212090353943e-07,219,1048.0,2656,388,389,"d_q_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",0.0025396880707441454
87,87,-15.595245964177485,3.597819109302236e-08,6.21543017942372e-07,325,1051.0,2663,391,393,s_q_exc_0_10,"[[0], [10]]",-0.006934730503113042
88,88,-15.595246001733969,3.755648414482948e-08,5.839865337975425e-07,318,1064.0,2696,391,393,"d_q_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",-0.01690243084305908
89,89,-15.595246022774575,2.1040605702182802e-08,5.629459280953597e-07,240,1077.0,2729,391,393,"d_q_exc_[1, 4]_[10, 13]","[[1, 4], [10, 13]]",0.03527793212754809
90,90,-15.595246028499655,5.725080853835607e-09,5.572208472415241e-07,214,1090.0,2762,391,393,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.04249064514102194
91,91,-15.595246039517098,1.1017442957950152e-08,5.462034042835739e-07,354,1103.0,2795,391,393,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.005950116213869093
92,92,-15.595246068033,2.8515900751813206e-08,5.176875035317607e-07,244,1116.0,2828,391,393,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.0853078620068998
93,93,-15.595246070284482,2.2514825559483143e-09,5.154360209758124e-07,311,1129.0,2861,391,393,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.001262021731643546
94,94,-15.595246079737281,9.452799432096981e-09,5.059832215437154e-07,345,1132.0,2868,391,393,s_q_exc_1_11,"[[1], [11]]",-0.008065761150961926
95,95,-15.595246248859251,1.6912196976193172e-07,3.368612517817837e-07,391,1145.0,2901,402,404,"d_q_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",-0.03557941590655238
96,96,-15.595246330464944,8.16056928698572e-08,2.5525555891192653e-07,419,1158.0,2934,402,404,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",0.017824527623468072
97,97,-15.595246346317591,1.5852647194947167e-08,2.3940291171697936e-07,339,1171.0,2967,413,415,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",0.0017411106697992282
98,98,-15.595246377013815,3.0696224229131985e-08,2.0870668748784738e-07,392,1184.0,3000,413,415,"d_q_exc_[1, 5]_[3, 13]","[[1, 5], [3, 13]]",0.005426795936756881
99,99,-15.595246384563595,7.549779468263296e-09,2.0115690801958408e-07,275,1197.0,3033,413,415,"d_q_exc_[1, 2]_[3, 10]","[[1, 2], [3, 10]]",0.059000099912859205
100,100,-15.595246396120551,1.1556956280855957e-08,1.8959995173872812e-07,463,1200.0,3040,413,415,s_q_exc_2_10,"[[2], [10]]",-0.0016483743465950244
101,101,-15.59524639916484,3.04428837694104e-09,1.8655566336178708e-07,419,1213.0,3073,413,424,"d_q_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",-0.02086283660617695
102,102,-15.595246405657553,6.492713922057192e-09,1.800629494397299e-07,431,1226.0,3106,424,434,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.007650294672520592
103,103,-15.595246411725942,6.068388458402296e-09,1.739945609813276e-07,207,1239.0,3139,424,445,"d_q_exc_[1, 4]_[3, 12]","[[1, 4], [3, 12]]",0.0030256714342758997
104,104,-15.595246416355101,4.629159278124462e-09,1.6936540170320313e-07,271,1252.0,3172,435,455,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.013632938154867952
105,105,-15.595246428773052,1.241795111184274e-08,1.569474505913604e-07,316,1265.0,3205,446,465,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.007496389094003708
106,106,-15.59524643372593,4.952877219466245e-09,1.5199457337189415e-07,245,1278.0,3238,446,476,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",-0.0043753643247406
107,107,-15.59524644212835,8.40242009303438e-09,1.4359215327885977e-07,217,1291.0,3271,446,487,"d_q_exc_[1, 2]_[5, 12]","[[1, 2], [5, 12]]",-0.030173510584900542
108,108,-15.595246460467806,1.8339456175908708e-08,1.2525269710295106e-07,357,1304.0,3304,457,487,"d_q_exc_[0, 3]_[2, 11]","[[0, 3], [2, 11]]",-0.01647572754749304
109,109,-15.595246467216032,6.748226866193363e-09,1.185044702367577e-07,460,1317.0,3337,457,498,"d_q_exc_[1, 5]_[11, 13]","[[1, 5], [11, 13]]",0.04420999850323127
110,110,-15.595246472396148,5.180115891789683e-09,1.1332435434496801e-07,297,1330.0,3370,457,509,"d_q_exc_[1, 10]_[12, 13]","[[1, 10], [12, 13]]",0.025486181714560074
111,111,-15.595246491282431,1.8886282759922324e-08,9.443807158504569e-08,603,1333.0,3377,457,509,s_q_exc_4_12,"[[4], [12]]",0.00485993004576462
112,112,-15.595246506697137,1.541470595611827e-08,7.902336562892742e-08,491,1336.0,3384,457,513,s_q_exc_1_3,"[[1], [3]]",0.04170374075561508
113,113,-15.595246507207722,5.105853517761716e-10,7.851278027715125e-08,243,1349.0,3417,468,513,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.002233324281381584
114,114,-15.595246510841534,3.63381147394648e-09,7.487896880320477e-08,368,1362.0,3450,479,513,"d_q_exc_[0, 11]_[6, 7]","[[0, 11], [6, 7]]",0.0018506485071751076
115,115,-15.595246526447545,1.560601070593748e-08,5.927295809726729e-08,534,1375.0,3483,479,524,"d_q_exc_[1, 12]_[10, 13]","[[1, 12], [10, 13]]",0.06205509755290861
116,116,-15.59524652802926,1.5817160914366468e-09,5.7691242005830645e-08,333,1388.0,3516,490,524,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.002649135096896042
117,117,-15.595246540630912,1.2601651278032477e-08,4.508959072779817e-08,549,1401.0,3549,501,524,"d_q_exc_[0, 4]_[2, 12]","[[0, 4], [2, 12]]",-0.01238820118766318
118,118,-15.595246546544985,5.914072787049918e-09,3.917551794074825e-08,568,1414.0,3582,501,535,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.004876654169967799
119,119,-15.595246546838613,2.936282328391826e-10,3.888188970790907e-08,268,1427.0,3615,501,535,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-5.247150904287184e-06
120,120,-15.595246550487959,3.649345714507035e-09,3.523254399340203e-08,384,1440.0,3648,501,546,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.00026288067071329643
121,121,-15.595246553799267,3.3113085606828463e-09,3.1921235432719186e-08,578,1453.0,3681,512,556,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",0.010607758518843945
122,122,-15.595246554248961,4.496936156783704e-10,3.1471541817040816e-08,232,1466.0,3714,512,556,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",0.0008819040964956856
123,123,-15.595246556434534,2.1855726117792074e-09,2.9285969205261608e-08,557,1479.0,3747,512,567,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",-0.0008551664479584037
124,124,-15.595246556707458,2.729247938759727e-10,2.9013044411385636e-08,411,1492.0,3780,512,567,"d_q_exc_[3, 10]_[8, 9]","[[3, 10], [8, 9]]",-0.0018437651018886675
125,125,-15.595246558414246,1.706787600141979e-09,2.7306256811243657e-08,538,1495.0,3787,515,567,s_q_exc_0_10,"[[0], [10]]",0.005569795015702262
126,126,-15.595246561099525,2.685279554270892e-09,2.4620977256972765e-08,562,1508.0,3820,526,567,"d_q_exc_[0, 11]_[8, 9]","[[0, 11], [8, 9]]",0.0028426985565853063
127,127,-15.595246563692852,2.593326442479338e-09,2.2027650814493427e-08,659,1521.0,3853,537,567,"d_q_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",0.016480806628622117
128,128,-15.595246572136318,8.443466370522401e-09,1.3584184443971026e-08,594,1534.0,3886,537,578,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",-0.07404792425166785
129,129,-15.595246575047899,2.911580310183126e-09,1.06726041337879e-08,542,1547.0,3919,548,578,"d_q_exc_[0, 11]_[8, 9]","[[0, 11], [8, 9]]",-0.001812683028677882
130,130,-15.595246576019381,9.714824500406394e-10,9.70112168374726e-09,543,1560.0,3952,548,578,"d_q_exc_[3, 10]_[6, 7]","[[3, 10], [6, 7]]",-0.005458975769498415
131,131,-15.595246579356948,3.337566667482861e-09,6.3635550162643995e-09,929,1573.0,3985,548,578,"d_q_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",-0.007064215557104069
132,132,-15.595246579699872,3.4292391148937895e-10,6.0206311047750205e-09,336,1586.0,4018,559,588,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0010690359076829191
133,133,-15.595246579842675,1.4280310267622554e-10,5.877828002098795e-09,369,1599.0,4051,559,588,"d_q_exc_[2, 11]_[6, 7]","[[2, 11], [6, 7]]",-0.003969975218310196
134,134,-15.595246580237943,3.9526781847598613e-10,5.482560183622809e-09,460,1612.0,4084,570,588,"d_q_exc_[0, 2]_[4, 12]","[[0, 2], [4, 12]]",0.002574464354737837
135,135,-15.59524658087976,6.418172660005439e-10,4.840742917622265e-09,502,1625.0,4117,570,588,"d_q_exc_[3, 10]_[8, 9]","[[3, 10], [8, 9]]",-0.0037630385855956247
136,136,-15.595246581776353,8.965930220483642e-10,3.944149895573901e-09,469,1638.0,4150,570,588,"d_q_exc_[4, 13]_[6, 7]","[[4, 13], [6, 7]]",0.006463042023918065
137,137,-15.595246581900629,1.2427570084128092e-10,3.81987419473262e-09,306,1651.0,4183,581,588,"d_q_exc_[0, 11]_[6, 7]","[[0, 11], [6, 7]]",0.001221335520384951
138,138,-15.595246581901336,7.069900220812997e-13,3.8191672047105385e-09,11,1664.0,4216,592,595,"d_q_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",-4.596820434012194e-06
