,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
11,11,-15.594303340082323,4.1974723332671715e-05,0.0009432456381794907,13,159.0,369,70,66,"eff_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0008853308142682923
12,12,-15.594339012528152,3.5672445829249e-05,0.0009075731923502417,15,172.0,402,70,66,"eff_d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",0.002237809554448153
13,13,-15.594359494160937,2.0481632784452586e-05,0.0008870915595657891,14,185.0,435,70,66,"eff_d_f_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.003184519537744554
14,14,-15.59437977528482,2.028112388252623e-05,0.0008668104356832629,17,198.0,468,70,66,"eff_d_f_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0034582074374969393
15,15,-15.594423864251947,4.4088967127819956e-05,0.0008227214685554429,23,215.0,503,74,72,"eff_d_f_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",-0.0028663518022004693
16,16,-15.594467922507372,4.4058255424417325e-05,0.0007786632131310256,22,228.0,536,80,78,"eff_d_f_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",0.0028222707729435186
17,17,-15.594511093841025,4.31713336528361e-05,0.0007354918794781895,19,245.0,571,84,82,"eff_d_f_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.0028704574746961195
18,18,-15.59455424148733,4.3147646305641274e-05,0.0006923442331725482,21,258.0,604,90,90,"eff_d_f_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.0028773268765560755
19,19,-15.594602513387368,4.8271900038088233e-05,0.00064407233313446,27,275.0,639,103,101,"eff_d_f_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",-0.00807762839429621
20,20,-15.594654407283619,5.189389625037677e-05,0.0005921784368840832,28,292.0,674,103,101,"eff_d_f_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",-0.008066461205486255
21,21,-15.594663390360694,8.983077075086499e-06,0.0005831953598089967,14,309.0,709,107,103,"eff_d_f_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",-0.0012587022380261591
22,22,-15.59467230084182,8.910481126278569e-06,0.0005742848786827182,16,322.0,742,113,113,"eff_d_f_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",0.0012746896876656222
23,23,-15.594755899671435,8.359882961528342e-05,0.0004906860490674347,33,339.0,753,113,113,eff_s_f_exc_11_3,"[[3], [11]]",-0.02142526693677952
24,24,-15.59478945905852,3.355938708438089e-05,0.00045712666198305385,33,356.0,764,113,113,eff_s_f_exc_12_4,"[[4], [12]]",0.003951289710487376
25,25,-15.594837532498294,4.807343977475398e-05,0.00040905322220829987,31,373.0,775,118,121,eff_s_f_exc_10_2,"[[2], [10]]",-0.021593222518767725
26,26,-15.59485658709251,1.905459421536193e-05,0.00038999862799293794,29,390.0,786,118,121,eff_s_f_exc_13_5,"[[5], [13]]",0.003954446350192824
27,27,-15.594859558869743,2.97177723318498e-06,0.00038702685075975296,20,403.0,819,124,131,"eff_d_f_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.00018661243586951605
28,28,-15.594862503845857,2.944976113639086e-06,0.0003840818746461139,21,420.0,854,128,133,"eff_d_f_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.0025372013329779536
29,29,-15.594863708369711,1.2045238548807902e-06,0.0003828773507912331,20,445.0,889,132,133,"eff_d_f_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",0.0002916466108782413
30,30,-15.594864913977315,1.205607603083081e-06,0.00038167174318815,20,462.0,924,134,133,"eff_d_f_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",-0.0005178952616378087
31,31,-15.594865962111294,1.0481339796086786e-06,0.0003806236092085413,24,483.0,959,138,133,"eff_d_f_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",-0.0023837668763696993
32,32,-15.594867011242213,1.0491309190285847e-06,0.00037957447828951274,21,504.0,994,140,133,"eff_d_f_exc_[1, 4]_[10, 13]","[[1, 4], [10, 13]]",-0.0023129026104713075
33,33,-15.594867663425557,6.521833437744817e-07,0.00037892229494573826,17,525.0,1005,142,133,eff_s_f_exc_11_1,"[[1], [11]]",0.0009092008972964771
34,34,-15.594868305372435,6.419468778773307e-07,0.00037828034806786093,17,546.0,1016,146,133,eff_s_f_exc_10_0,"[[0], [10]]",0.0008821466443386175
35,35,-15.59487170807568,3.4027032445038685e-06,0.00037487764482335706,26,559.0,1049,146,133,"eff_d_f_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.005449891008942944
36,36,-15.594874917080547,3.2090048680544214e-06,0.00037166863995530264,30,572.0,1082,146,133,"eff_d_f_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",0.005735627759042686
37,37,-15.59496066123783,8.574415728190843e-05,0.0002859244826733942,39,593.0,1117,146,134,"eff_d_f_exc_[3, 10]_[8, 9]","[[3, 10], [8, 9]]",-0.10085649386424675
38,38,-15.595048104591575,8.744335374544221e-05,0.000198481128927952,53,618.0,1152,159,144,"eff_d_f_exc_[2, 11]_[6, 7]","[[2, 11], [6, 7]]",0.10059667006187742
39,39,-15.59511685701673,6.875242515569369e-05,0.00012972870377225831,51,643.0,1187,172,155,"eff_d_f_exc_[2, 11]_[8, 9]","[[2, 11], [8, 9]]",0.09415018186751006
40,40,-15.595187836376635,7.09793599042996e-05,5.8749343867958714e-05,57,664.0,1222,172,155,"eff_d_f_exc_[3, 10]_[6, 7]","[[3, 10], [6, 7]]",-0.102628623081262
41,41,-15.59518981516067,1.9787840344065444e-06,5.677055983355217e-05,43,677.0,1255,172,155,"eff_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0009698337781904385
42,42,-15.595203226176556,1.3411015887143662e-05,4.335954394640851e-05,58,702.0,1290,172,156,"eff_d_f_exc_[3, 10]_[12, 13]","[[3, 10], [12, 13]]",0.03322530496812173
43,43,-15.59521503935095,1.1813174394248449e-05,3.154636955216006e-05,55,731.0,1325,185,166,"eff_d_f_exc_[2, 11]_[12, 13]","[[2, 11], [12, 13]]",-0.03311350548641594
44,44,-15.595217248121298,2.208770347067457e-06,2.93375992050926e-05,47,760.0,1360,189,166,"eff_d_f_exc_[0, 11]_[6, 7]","[[0, 11], [6, 7]]",0.0013200014012181582
45,45,-15.595219460687208,2.2125659100424855e-06,2.7125033295050116e-05,44,785.0,1395,191,166,"eff_d_f_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",0.004479407009631112
46,46,-15.595221621991046,2.161303838121853e-06,2.4963729456928263e-05,54,814.0,1430,195,166,"eff_d_f_exc_[0, 11]_[8, 9]","[[0, 11], [8, 9]]",0.0011106222837158357
47,47,-15.59522378743548,2.1654444335439393e-06,2.2798285023384324e-05,48,839.0,1465,197,166,"eff_d_f_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",0.004611556913009272
48,48,-15.595230303750796,6.5163153166736265e-06,1.6281969706710697e-05,56,864.0,1500,210,177,"eff_d_f_exc_[2, 3]_[5, 12]","[[2, 3], [5, 12]]",0.03321621364327807
49,49,-15.595235811654353,5.507903557244731e-06,1.0774066149465966e-05,56,893.0,1535,223,188,"eff_d_f_exc_[2, 3]_[4, 13]","[[2, 3], [4, 13]]",-0.03396147727050985
50,50,-15.595236210253905,3.985995515876084e-07,1.0375466597878358e-05,36,922.0,1570,229,198,"eff_d_f_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",0.0017431858926121708
51,51,-15.595236605954966,3.957010612509748e-07,9.979765536627383e-06,36,951.0,1605,233,198,"eff_d_f_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",0.0017787798808282093
52,52,-15.595237595687426,9.89732459544257e-07,8.990033077083126e-06,60,964.0,1638,233,198,"eff_d_f_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",0.017803525174758108
53,53,-15.595237597404969,1.7175434408045476e-09,8.988315533642321e-06,20,985.0,1673,237,198,"eff_d_f_exc_[0, 4]_[10, 12]","[[0, 4], [10, 12]]",5.305733129598702e-05
54,54,-15.595237599081829,1.6768595401117636e-09,8.98663867410221e-06,8,1006.0,1708,239,198,"eff_d_f_exc_[1, 5]_[11, 13]","[[1, 5], [11, 13]]",4.146257316912339e-05
55,55,-15.595237753933977,1.5485214888144583e-07,8.831786525220764e-06,64,1027.0,1743,241,198,"eff_d_f_exc_[1, 4]_[10, 13]","[[1, 4], [10, 13]]",0.0015707586283327509
56,56,-15.59523790996455,1.5603057335056292e-07,8.675755951870201e-06,63,1048.0,1778,245,198,"eff_d_f_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",0.0017678609757274316
57,57,-15.595238120692605,2.1072805367339242e-07,8.465027898196809e-06,37,1073.0,1813,251,208,"eff_d_f_exc_[1, 2]_[5, 12]","[[1, 2], [5, 12]]",-0.00131113420509031
58,58,-15.595238329956775,2.0926417043654055e-07,8.255763727760268e-06,37,1106.0,1848,255,208,"eff_d_f_exc_[0, 3]_[4, 13]","[[0, 3], [4, 13]]",-0.0009491188449677973
59,59,-15.59523845215653,1.2219975431548846e-07,8.13356397344478e-06,49,1135.0,1883,257,208,"eff_d_f_exc_[1, 10]_[12, 13]","[[1, 10], [12, 13]]",0.0018486828932190158
60,60,-15.59523870400151,2.5184498042563064e-07,7.881718993019149e-06,60,1164.0,1918,259,212,"eff_d_f_exc_[1, 5]_[3, 13]","[[1, 5], [3, 13]]",0.002518165012259594
61,61,-15.595238846369083,1.4236757372998454e-07,7.739351419289164e-06,60,1193.0,1953,264,214,"eff_d_f_exc_[0, 4]_[2, 12]","[[0, 4], [2, 12]]",0.0034689653224279833
62,62,-15.595239074978915,2.2860983150962966e-07,7.510741587779535e-06,50,1226.0,1988,268,217,"eff_d_f_exc_[0, 11]_[12, 13]","[[0, 11], [12, 13]]",-0.00284302966712895
63,63,-15.595239240889864,1.659109489793309e-07,7.344830638800204e-06,69,1239.0,2021,274,224,"eff_d_f_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",-0.003087897086688589
64,64,-15.59523941424132,1.7335145585661849e-07,7.171479182943585e-06,66,1256.0,2056,278,228,"eff_d_f_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.00035817981887977234
65,65,-15.59523947248215,5.824083082472953e-08,7.113238352118856e-06,57,1285.0,2091,284,239,"eff_d_f_exc_[0, 2]_[4, 12]","[[0, 2], [4, 12]]",0.0035493591114851056
66,66,-15.595239530529383,5.804723279823065e-08,7.055191119320625e-06,57,1314.0,2126,286,239,"eff_d_f_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",0.0029115368760832708
67,67,-15.595239680154648,1.4962526506678842e-07,6.905565854253837e-06,67,1327.0,2159,286,250,"eff_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",6.762982422209373e-05
68,68,-15.595243475651412,3.795496763103756e-06,3.1100690911500806e-06,77,1340.0,2192,286,250,"eff_d_f_exc_[6, 7]_[10, 11]","[[6, 7], [10, 11]]",-0.07665949565334784
69,69,-15.595243484160354,8.508942883622694e-09,3.101560148266458e-06,49,1369.0,2227,292,261,"eff_d_f_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",-0.0016944778808926236
70,70,-15.595243494788997,1.0628642854726422e-08,3.0909315054117315e-06,52,1394.0,2262,305,272,"eff_d_f_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",0.0013433528153212447
71,71,-15.59524591418974,2.4194007419708896e-06,6.715307634408418e-07,119,1407.0,2295,305,272,"eff_d_f_exc_[8, 9]_[10, 11]","[[8, 9], [10, 11]]",-0.07292379280571719
72,72,-15.595245920826393,6.636653893110633e-09,6.648941095477312e-07,51,1432.0,2330,318,283,"eff_d_f_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",0.00018209543236465367
73,73,-15.595245927474766,6.648372519180157e-09,6.58245737028551e-07,50,1449.0,2365,318,283,"eff_d_f_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",0.0009866282389143811
74,74,-15.59524594282806,1.5353293747466523e-08,6.428924432810845e-07,60,1462.0,2398,329,294,"eff_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.0017528619495468145
75,75,-15.59524604130487,9.847681070596082e-08,5.444156325751237e-07,64,1475.0,2431,340,305,"eff_d_f_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.0014076685701286458
76,76,-15.595246167167897,1.258630266676164e-07,4.185526059075073e-07,116,1488.0,2464,340,305,"eff_d_f_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.04351557989860185
77,77,-15.595246214913438,4.774554085429372e-08,3.708070650532136e-07,137,1517.0,2499,353,316,"eff_d_f_exc_[0, 5]_[3, 12]","[[0, 5], [3, 12]]",-0.000250866597916479
78,78,-15.595246276354064,6.144062680846218e-08,3.093664382447514e-07,179,1546.0,2534,353,316,"eff_d_f_exc_[1, 4]_[2, 13]","[[1, 4], [2, 13]]",-0.0011483917389783506
79,79,-15.595246281086157,4.732092051540349e-09,3.0463434619321106e-07,68,1563.0,2569,353,316,"eff_d_f_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",0.015051135894828982
80,80,-15.595246502958426,2.2187226988990005e-07,8.2762076303311e-08,208,1580.0,2604,353,316,"eff_d_f_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",0.01502390104093248
81,81,-15.595246524868301,2.190987480332751e-08,6.08522014999835e-08,75,1593.0,2637,364,327,"eff_d_f_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",0.005675561839976034
82,82,-15.595246526112462,1.2441603303159354e-09,5.960804116966756e-08,58,1606.0,2670,364,327,"eff_d_f_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.0016191482653895011
83,83,-15.59524652739746,1.2849987740537472e-09,5.832304239561381e-08,60,1623.0,2705,377,338,"eff_d_f_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.001588294133676822
84,84,-15.595246536141026,8.743565871327519e-09,4.957947652428629e-08,85,1648.0,2740,377,338,"eff_d_f_exc_[2, 11]_[8, 9]","[[2, 11], [8, 9]]",0.006798464488687946
85,85,-15.595246536996981,8.559553066334047e-10,4.872352121765289e-08,33,1677.0,2775,390,349,"eff_d_f_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",-0.0007154488076853792
86,86,-15.595246539903071,2.90608959119254e-09,4.581743162646035e-08,74,1698.0,2810,403,360,"eff_d_f_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",0.00015352386993700812
87,87,-15.595246541937671,2.03460004399858e-09,4.378283158246177e-08,68,1719.0,2845,403,360,"eff_d_f_exc_[1, 4]_[10, 13]","[[1, 4], [10, 13]]",0.00026291583633693955
88,88,-15.595246542739922,8.022507103078169e-10,4.298058087215395e-08,59,1732.0,2878,414,371,"eff_d_f_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",0.005211449799634971
89,89,-15.595246543245098,5.051763452001978e-10,4.247540452695375e-08,64,1757.0,2913,427,382,"eff_d_f_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",0.0007634442671345491
90,90,-15.595246545231705,1.986606434911664e-09,4.048879809204209e-08,83,1786.0,2948,440,393,"eff_d_f_exc_[0, 3]_[2, 11]","[[0, 3], [2, 11]]",0.002459611906099402
91,91,-15.595246545572063,3.40358852213285e-10,4.0148439239828804e-08,53,1815.0,2983,453,404,"eff_d_f_exc_[0, 11]_[8, 9]","[[0, 11], [8, 9]]",-0.004583517479291046
92,92,-15.595246550970705,5.398641533815862e-09,3.474979770601294e-08,75,1828.0,3016,453,404,"eff_d_f_exc_[10, 11]_[12, 13]","[[10, 11], [12, 13]]",0.0060819852219185355
93,93,-15.59524655126307,2.92365243126369e-10,3.445743246288657e-08,49,1857.0,3051,466,415,"eff_d_f_exc_[0, 11]_[6, 7]","[[0, 11], [6, 7]]",-0.004698857953526717
94,94,-15.595246553043413,1.7803429841478646e-09,3.267708947873871e-08,70,1882.0,3086,466,415,"eff_d_f_exc_[1, 2]_[3, 10]","[[1, 2], [3, 10]]",0.0017582835515390811
95,95,-15.59524655599217,2.9487559061180946e-09,2.9728333572620613e-08,105,1911.0,3121,466,415,"eff_d_f_exc_[1, 12]_[10, 13]","[[1, 12], [10, 13]]",0.00313844899624056
96,96,-15.59524655668238,6.902105553763249e-10,2.903812301724429e-08,81,1924.0,3154,466,415,"eff_d_f_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.003851594476217737
97,97,-15.5952465607679,4.08551947828073e-09,2.4952603538963558e-08,101,1957.0,3189,479,426,"eff_d_f_exc_[0, 13]_[11, 12]","[[0, 13], [11, 12]]",0.004608141479792928
98,98,-15.595246563014017,2.2461179582933255e-09,2.2706485580670233e-08,78,1970.0,3222,490,437,"eff_d_f_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",0.008149443643176144
99,99,-15.595246563612951,5.989342355405824e-10,2.210755134512965e-08,72,1983.0,3255,490,437,"eff_d_f_exc_[3, 4]_[11, 12]","[[3, 4], [11, 12]]",-0.000980872381122614
100,100,-15.595246570298276,6.685324294153361e-09,1.542222705097629e-08,158,1996.0,3288,501,448,"eff_d_f_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",0.004948020013205938
101,101,-15.59524657194742,1.649144820703441e-09,1.3773082230272848e-08,86,2009.0,3321,512,459,"eff_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.0031074983823607917
102,102,-15.595246572458937,5.115161627600173e-10,1.3261566067512831e-08,65,2034.0,3356,525,470,"eff_d_f_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",0.0005019777460581596
103,103,-15.595246572686378,2.2744117700312927e-10,1.3034124890509702e-08,60,2059.0,3391,525,470,"eff_d_f_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",0.00018691079070070436
104,104,-15.595246572690252,3.874234266731946e-12,1.303025065624297e-08,10,2080.0,3426,525,470,"eff_d_f_exc_[1, 5]_[11, 13]","[[1, 5], [11, 13]]",1.5201127757869293e-06
105,105,-15.595246572695043,4.7908343958624755e-12,1.3025459821847107e-08,9,2105.0,3461,525,470,"eff_d_f_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",1.8995993590383222e-06
