,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
11,11,-15.594303340082325,4.1974723329119e-05,0.0009432456381350818,13,143.0,363,66,66,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.0002869314623124319
12,12,-15.594339012528172,3.567244584701257e-05,0.0009075731922880692,15,156.0,396,66,66,"d_q_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",-0.002193210945338008
13,13,-15.594359494160933,2.0481632761359947e-05,0.0008870915595267093,14,169.0,429,66,66,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.0015186008504709133
14,14,-15.594379775284823,2.0281123889631658e-05,0.0008668104356370776,17,182.0,462,66,66,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.001518802937937625
15,15,-15.594423864251949,4.40889671260436e-05,0.000822721468511034,23,195.0,495,72,76,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.0027209111152235
16,16,-15.594467484062383,4.361981043388141e-05,0.0007791016580771526,21,208.0,528,78,86,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.003219629433178017
17,17,-15.594509965976274,4.2481913890668466e-05,0.0007366197441864841,23,221.0,561,78,86,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.002652731134944806
18,18,-15.594551999146896,4.203317062234646e-05,0.0006945865735641377,25,234.0,594,78,86,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.0026518851690370414
19,19,-15.594600276307204,4.827716030852969e-05,0.000646309413255608,26,247.0,627,78,93,"d_q_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",0.7455697705719405
20,20,-15.594652145295207,5.1868988002468086e-05,0.0005944404252531399,26,260.0,660,89,97,"d_q_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",0.00820182791097616
21,21,-15.594661132403676,8.987108468971883e-06,0.000585453316784168,14,273.0,693,89,103,"d_q_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",0.0045883266936277275
22,22,-15.594670042042404,8.909638728127334e-06,0.0005765436780560407,16,286.0,726,95,107,"d_q_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",-0.0020438321287420277
23,23,-15.594747104737184,7.706269478013894e-05,0.0004994809832759017,33,289.0,733,98,111,s_q_exc_2_10,"[[2], [10]]",-0.01565033183611786
24,24,-15.59482291363003,7.580889284497516e-05,0.0004236720904309266,33,292.0,740,98,111,s_q_exc_3_11,"[[3], [11]]",0.006132844943424134
25,25,-15.594825888831508,2.9752014789607983e-06,0.0004206968889519658,21,305.0,773,98,117,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.005195631201493822
26,26,-15.594828837139124,2.9483076158243193e-06,0.00041774858133614146,21,318.0,806,104,121,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.001367335750165551
27,27,-15.594842545004077,1.3707864953360627e-05,0.00040404071638278083,30,321.0,813,104,121,s_q_exc_5_13,"[[5], [13]]",0.0036184043056289236
28,28,-15.5948561499915,1.3604987422866088e-05,0.00039043572895991474,30,324.0,820,104,121,s_q_exc_4_12,"[[4], [12]]",-0.005715879175179511
29,29,-15.594857523734575,1.3737430748506085e-06,0.00038906198588506413,18,337.0,853,104,121,"d_q_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",-0.0008115109275346112
30,30,-15.594858712985397,1.1892508222643983e-06,0.00038787273506279973,19,350.0,886,110,121,"d_q_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",0.015245009929864842
31,31,-15.594859860151105,1.1471657082040565e-06,0.0003867255693545957,17,363.0,919,110,121,"d_q_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",-0.0007425736057248709
32,32,-15.594860875251984,1.0151008780212578e-06,0.0003857104684765744,17,376.0,952,110,121,"d_q_exc_[1, 4]_[10, 13]","[[1, 4], [10, 13]]",0.0007309192276025128
33,33,-15.594861671168802,7.959168186744137e-07,0.0003849145516579,20,379.0,959,110,121,s_q_exc_1_11,"[[1], [11]]",-0.000785399824038684
34,34,-15.59486228364141,6.124726077416653e-07,0.00038430207905015834,19,382.0,966,113,121,s_q_exc_0_10,"[[0], [10]]",0.0002605005230714879
35,35,-15.594865811628695,3.527987285423251e-06,0.0003807740917647351,28,395.0,999,113,121,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",-0.0005758307712236643
36,36,-15.594869138398714,3.3267700185746207e-06,0.00037744732174616047,27,408.0,1032,113,121,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.0005748753576692485
37,37,-15.594928055993902,5.891759518839024e-05,0.00031852972655777023,39,421.0,1065,113,128,"d_q_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",0.12651515923119452
38,38,-15.594985863553713,5.780755981099617e-05,0.00026072216674677406,47,434.0,1098,115,132,"d_q_exc_[2, 11]_[12, 13]","[[2, 11], [12, 13]]",0.07372545024170038
39,39,-15.595034127170397,4.826361668364143e-05,0.00021245855006313263,55,447.0,1131,126,143,"d_q_exc_[2, 11]_[4, 5]","[[2, 11], [4, 5]]",-0.11723006241096821
40,40,-15.595086584334108,5.245716371149456e-05,0.00016000138635163808,62,460.0,1164,126,143,"d_q_exc_[3, 10]_[12, 13]","[[3, 10], [12, 13]]",-0.17712873600890328
41,41,-15.595090982702343,4.3983682349590936e-06,0.00015560301811667898,55,473.0,1197,126,143,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",-0.006803737564159009
42,42,-15.595095324863916,4.342161572523651e-06,0.00015126085654415533,53,486.0,1230,126,143,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",-0.006596646219138351
43,43,-15.595113350131284,1.8025267367605124e-05,0.0001332355891765502,73,499.0,1263,137,154,"d_q_exc_[2, 11]_[8, 9]","[[2, 11], [8, 9]]",0.008372326721123374
44,44,-15.595165015319449,5.166518816501764e-05,8.157040101153257e-05,77,512.0,1296,148,165,"d_q_exc_[2, 11]_[6, 7]","[[2, 11], [6, 7]]",0.008372599359098754
45,45,-15.595212302581574,4.7287262125550455e-05,3.428313888598211e-05,71,525.0,1329,148,165,"d_q_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",-0.7372598397364525
46,46,-15.59521335223835,1.0496567757201092e-06,3.3233482110262e-05,72,538.0,1362,148,165,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0025297657883887616
47,47,-15.595215657046229,2.304807878772408e-06,3.0928674231489595e-05,70,551.0,1395,153,171,"d_q_exc_[0, 4]_[2, 12]","[[0, 4], [2, 12]]",-0.004712593436738938
48,48,-15.595216334752479,6.777062502294484e-07,3.0250967981260146e-05,70,564.0,1428,153,171,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.0011501862007593045
49,49,-15.59521702044208,6.856896010987157e-07,2.956527838016143e-05,72,577.0,1461,157,171,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.001150856814983179
50,50,-15.59521704484841,2.4406329401926996e-08,2.9540872050759504e-05,28,590.0,1494,157,171,"d_q_exc_[1, 5]_[11, 13]","[[1, 5], [11, 13]]",1.8036061322899115e-05
51,51,-15.595218654128699,1.6092802894718261e-06,2.7931591761287677e-05,72,603.0,1527,168,171,"d_q_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",-0.010729909516684394
52,52,-15.595223593319492,4.939190793251669e-06,2.299240096803601e-05,81,616.0,1560,168,182,"d_q_exc_[2, 3]_[5, 12]","[[2, 3], [5, 12]]",0.005619946842619962
53,53,-15.59522618717827,2.5938587775442556e-06,2.0398542190491753e-05,82,629.0,1593,175,193,"d_q_exc_[2, 3]_[4, 13]","[[2, 3], [4, 13]]",-0.02690408787336213
54,54,-15.595226517976554,3.307982847644553e-07,2.0067743905727298e-05,36,642.0,1626,175,196,"d_q_exc_[1, 5]_[3, 13]","[[1, 5], [3, 13]]",-0.0002981669378818246
55,55,-15.595226521980907,4.004352405218015e-09,2.006373955332208e-05,24,655.0,1659,179,196,"d_q_exc_[0, 4]_[10, 12]","[[0, 4], [10, 12]]",-0.0004475549555657738
56,56,-15.595226635159387,1.1317847992131647e-07,1.9950561073400763e-05,52,668.0,1692,190,206,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.00480119371550886
57,57,-15.595227034980242,3.998208555344718e-07,1.955074021786629e-05,57,681.0,1725,201,206,"d_q_exc_[0, 2]_[4, 12]","[[0, 2], [4, 12]]",-0.00323178711761105
58,58,-15.595227358852489,3.238722463549948e-07,1.9226867971511297e-05,38,694.0,1758,212,216,"d_q_exc_[0, 3]_[4, 13]","[[0, 3], [4, 13]]",-0.0013653128688925575
59,59,-15.595227444732753,8.588026467748477e-08,1.9140987706833812e-05,34,707.0,1791,223,224,"d_q_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",-0.0014709814561974788
60,60,-15.595227565017497,1.2028474394298883e-07,1.9020702962890823e-05,41,720.0,1824,223,224,"d_q_exc_[1, 4]_[2, 13]","[[1, 4], [2, 13]]",0.0010960315774668518
61,61,-15.595227737766693,1.7274919628107455e-07,1.884795376660975e-05,36,733.0,1857,223,224,"d_q_exc_[1, 2]_[5, 12]","[[1, 2], [5, 12]]",0.0023529571321878936
62,62,-15.595227898429496,1.6066280217330586e-07,1.8687290964436443e-05,60,746.0,1890,223,229,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.0004972681500860839
63,63,-15.595234695115451,6.796685955379189e-06,1.1890605009057253e-05,161,759.0,1923,223,229,"d_q_exc_[3, 4]_[11, 12]","[[3, 4], [11, 12]]",0.5509207502203923
64,64,-15.595234878696829,1.8358137765517313e-07,1.170702363140208e-05,49,772.0,1956,223,239,"d_q_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",-0.0020988996552952347
65,65,-15.595235005009457,1.2631262791273912e-07,1.1580711003489341e-05,44,785.0,1989,234,239,"d_q_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",0.0011695853578721008
66,66,-15.59523837285447,3.367845012647308e-06,8.212865990842033e-06,205,788.0,1996,234,239,s_q_exc_3_11,"[[3], [11]]",0.020845648424591235
67,67,-15.595239281132477,9.082780074720631e-07,7.30458798336997e-06,69,801.0,2029,245,246,"d_q_exc_[0, 5]_[3, 12]","[[0, 5], [3, 12]]",0.0059912414543455625
68,68,-15.59523945534244,1.742099637880301e-07,7.13037801958194e-06,102,814.0,2062,256,257,"d_q_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",-0.001391649731418146
69,69,-15.595239553046051,9.770361053540455e-08,7.032674409046535e-06,70,827.0,2095,267,268,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",-0.0010122433421185888
