,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
59,59,-75.02326450561381,8.04326765546648e-06,2.6722465918282978e-05,103,5138.0,4132,1088,648,"d_f_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",0.02109109106319459
60,60,-75.02326451666437,1.1050559578507091e-08,2.671141535870447e-05,80,5158.0,4150,1088,648,s_f_exc_4_10,"[[4], [10]]",-2.1949496557841757e-08
61,61,-75.02326743554053,2.918876162993911e-06,2.379253919571056e-05,132,5302.0,4222,1112,648,"d_f_exc_[2, 11]_[6, 7]","[[2, 11], [6, 7]]",-0.03266691865849278
62,62,-75.02326903210376,1.5965632229608673e-06,2.2195975972749693e-05,131,5414.0,4294,1120,672,"d_f_exc_[6, 11]_[12, 13]","[[6, 11], [12, 13]]",-0.009053422610266057
63,63,-75.0232708684129,1.8363091385253938e-06,2.03596668342243e-05,112,5590.0,4366,1152,696,"d_f_exc_[2, 11]_[12, 13]","[[2, 11], [12, 13]]",0.0026729535362639933
64,64,-75.02327384800238,2.9795894818107627e-06,1.7380077352413537e-05,144,5702.0,4438,1176,696,"d_f_exc_[3, 12]_[4, 7]","[[3, 12], [4, 7]]",0.036208718743769165
65,65,-75.02327400541304,1.5741066761165712e-07,1.722266668480188e-05,85,5782.0,4510,1200,720,"d_f_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",-0.000245954445598832
66,66,-75.02327737390415,3.368491107380578e-06,1.3854175577421302e-05,127,5862.0,4582,1232,744,"d_f_exc_[7, 12]_[10, 13]","[[7, 12], [10, 13]]",-0.2161075726303949
67,67,-75.02327918980161,1.8158974626203417e-06,1.203827811480096e-05,134,6006.0,4654,1264,768,"d_f_exc_[3, 12]_[10, 13]","[[3, 12], [10, 13]]",0.16782516657744243
68,68,-75.02328241513787,3.2253362576284417e-06,8.812941857172518e-06,145,6054.0,4726,1264,768,"d_f_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.16779024376618917
69,69,-75.02328353448254,1.1193446738388957e-06,7.693597183333623e-06,128,6166.0,4798,1276,768,"d_f_exc_[3, 6]_[7, 10]","[[3, 6], [7, 10]]",-0.21384410624707967
